,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-F-Actin,StdDev-F-Actin,Mode-F-Actin,Min-F-Actin,Max-F-Actin,XM-F-Actin,YM-F-Actin,IntDen-F-Actin,Median-F-Actin,RawIntDen-F-Actin
0,37.974,4.536,2.49,24.998,0.253,0.253,8.849,5.057,9.241,5.232,0.693,0.764,9.355,1.0,14.0,18.925,5.057,1.766,0.566,0.956,121.611,48.691,107.0,10.0,251.0,4.569,2.565,4615.489,122.0,72237.0,11.121,12.125,6.0,1.0,119.0,4.174,2.562,422.082,7.0,6606.0
1,28.832,16.061,2.068,25.775,9.861,0.253,10.114,4.551,9.912,3.704,164.802,0.545,10.989,39.0,1.0,156.975,4.354,2.676,0.374,0.929,122.153,41.33,118.0,11.0,242.0,16.262,2.033,3519.968,128.0,55091.0,9.033,10.831,3.0,1.0,83.0,14.944,2.001,260.303,6.0,4074.0
2,37.079,23.812,4.331,24.503,20.733,0.253,6.574,8.344,9.133,5.169,124.678,0.776,9.89,82.0,1.0,122.471,5.841,1.767,0.566,0.93,76.957,50.043,10.0,6.0,228.0,23.396,4.31,2851.895,83.0,44635.0,12.619,13.129,5.0,0.0,91.0,24.061,4.317,467.638,9.0,7319.0
3,6.137,27.992,0.824,12.469,25.284,0.253,5.563,1.264,5.772,1.354,1.002,0.496,5.614,100.0,1.0,172.235,1.264,4.263,0.235,0.95,154.25,62.633,154.0,10.0,251.0,28.205,0.785,946.138,165.0,14808.0,16.354,17.153,13.0,2.0,89.0,27.215,0.962,100.313,11.0,1570.0
4,45.709,46.266,2.253,33.187,38.432,0.253,14.412,4.298,14.617,3.982,172.941,0.522,14.678,152.0,1.0,169.077,4.223,3.671,0.272,0.921,115.141,58.019,125.0,10.0,244.0,45.724,2.094,5260.112,122.0,82326.0,11.636,12.243,6.0,0.0,92.0,47.49,2.477,531.596,8.0,8320.0
5,6.201,55.209,0.955,10.803,52.844,0.253,4.551,1.517,4.781,1.651,178.188,0.668,4.662,209.0,1.0,167.471,1.517,2.895,0.345,0.965,19.381,10.009,15.0,9.0,64.0,54.908,0.826,120.12,16.0,1880.0,43.629,31.575,13.0,8.0,113.0,55.161,1.215,270.398,32.0,4232.0
6,6.393,66.017,0.865,12.678,63.463,0.253,5.563,1.517,5.613,1.45,3.373,0.5,5.614,251.0,1.0,172.235,1.517,3.871,0.258,0.905,91.62,48.28,39.0,12.0,186.0,66.214,0.695,585.394,100.0,9162.0,18.43,14.361,10.0,2.0,66.0,65.561,1.091,117.756,14.0,1843.0
7,6.585,83.969,0.905,12.172,81.162,0.253,5.31,1.517,5.416,1.548,177.28,0.558,5.364,321.0,1.0,171.87,1.517,3.499,0.286,0.941,74.34,34.261,109.0,17.0,131.0,83.531,0.821,489.234,82.0,7657.0,17.252,11.29,7.0,3.0,63.0,84.278,1.066,113.539,14.0,1777.0
8,17.836,96.133,1.423,20.151,91.529,0.253,8.597,3.034,7.814,2.906,177.209,0.552,8.656,362.0,1.0,173.29,3.034,2.688,0.372,0.936,107.566,50.342,116.0,16.0,214.0,96.242,1.347,1917.514,114.0,30011.0,12.032,7.77,9.0,1.0,53.0,95.728,1.524,214.491,10.0,3357.0
9,0.767,127.179,0.632,2.947,126.674,0.253,1.011,0.759,1.141,0.856,0.0,1.0,1.264,501.0,1.0,143.13,0.759,1.333,0.75,1.0,10.917,1.505,11.0,7.0,13.0,127.134,0.636,8.37,11.0,131.0,34.917,13.09,33.0,20.0,69.0,127.09,0.608,26.771,33.0,419.0
10,27.17,40.185,4.589,26.649,35.398,0.506,9.355,7.08,9.819,3.523,147.537,0.481,10.757,140.0,2.0,150.422,4.497,2.787,0.359,0.73,7.402,2.478,6.0,2.0,16.0,39.833,4.331,201.01,7.0,3146.0,22.638,15.835,11.0,3.0,90.0,39.796,4.236,614.721,18.0,9621.0
11,21.48,62.663,2.832,24.442,58.154,0.506,9.861,4.804,10.537,2.595,158.564,0.452,10.658,230.0,5.0,157.694,3.177,4.06,0.246,0.83,46.048,30.012,14.0,9.0,120.0,61.551,2.413,988.563,36.0,15472.0,21.479,17.956,13.0,0.0,95.0,63.025,2.812,461.121,16.0,7217.0
12,37.462,80.034,3.407,28.191,74.588,0.506,10.619,6.068,10.092,4.726,162.185,0.592,11.655,295.0,2.0,155.659,5.711,2.135,0.468,0.87,96.5,47.146,105.0,7.0,229.0,79.697,3.477,3613.125,107.0,56549.0,13.131,12.774,6.0,1.0,103.0,80.361,3.111,491.662,10.0,7695.0
13,30.047,106.584,3.382,25.627,101.642,0.506,8.849,5.815,8.097,4.725,139.6,0.575,10.452,402.0,2.0,147.848,5.735,1.714,0.583,0.8,84.083,41.991,88.0,10.0,178.0,106.611,3.311,2525.015,90.0,39519.0,17.502,16.337,9.0,0.0,103.0,106.169,2.918,525.59,12.0,8226.0
14,44.175,114.667,2.867,29.734,108.975,0.506,11.378,5.31,10.875,5.172,171.758,0.628,12.35,431.0,2.0,157.109,5.31,2.103,0.476,0.9,95.59,52.739,24.0,9.0,243.0,114.568,2.73,4220.37,105.0,66053.0,11.453,10.362,6.0,1.0,78.0,114.256,2.995,505.655,9.0,7914.0
15,45.581,124.584,3.724,27.476,119.594,0.506,9.355,6.827,9.999,5.804,150.753,0.759,10.875,473.0,3.0,144.462,6.315,1.723,0.581,0.928,81.548,50.22,12.0,6.0,215.0,124.884,3.822,3715.035,91.0,58144.0,16.198,18.598,5.0,0.0,98.0,124.126,3.256,737.908,9.0,11549.0
16,0.767,128.823,1.011,2.947,128.444,0.506,0.759,1.011,1.141,0.856,90.0,1.0,1.264,508.0,2.0,126.87,0.759,1.333,0.75,1.0,9.667,2.425,9.0,5.0,13.0,128.77,1.015,7.412,10.0,116.0,39.417,17.84,32.0,16.0,80.0,128.791,0.913,30.222,41.0,473.0
17,50.44,72.85,4.768,30.669,67.003,0.759,10.872,8.091,10.962,5.859,143.336,0.674,12.33,265.0,8.0,151.858,6.425,1.871,0.534,0.893,97.613,49.476,100.0,8.0,220.0,72.982,4.717,4920.901,106.0,77017.0,14.531,16.726,5.0,0.0,105.0,72.192,4.46,732.541,9.0,11465.0
18,44.622,31.7,4.35,27.415,26.801,1.011,9.355,6.574,9.195,6.179,6.722,0.746,9.916,106.0,9.0,160.641,6.164,1.488,0.672,0.908,93.878,45.847,109.0,6.0,216.0,31.606,4.395,4186.762,102.0,65527.0,13.168,16.679,5.0,0.0,114.0,31.882,4.076,587.247,8.0,9191.0
19,36.376,91.291,3.87,29.054,85.966,1.011,11.125,6.068,12.068,3.838,161.798,0.541,11.838,340.0,10.0,160.017,4.722,3.144,0.318,0.818,75.685,46.68,16.0,6.0,208.0,91.092,3.795,2751.582,83.0,43065.0,17.225,16.059,6.0,0.0,99.0,90.919,3.522,626.222,10.0,9801.0
20,61.052,16.359,7.075,38.351,9.355,2.023,14.412,9.355,15.408,5.045,154.731,0.522,15.945,38.0,8.0,152.622,5.813,3.054,0.327,0.837,120.457,52.668,126.0,8.0,241.0,16.93,7.621,7350.075,128.0,115036.0,10.188,8.115,6.0,0.0,74.0,15.866,6.592,621.686,8.0,9730.0
21,24.293,101.035,4.612,18.992,97.597,2.023,6.321,4.804,6.399,4.833,1.081,0.846,6.906,386.0,16.0,156.251,4.804,1.324,0.755,0.944,45.516,20.48,23.0,10.0,115.0,101.016,4.46,1105.105,43.0,17296.0,17.721,11.843,9.0,1.0,88.0,100.82,4.815,430.26,14.0,6734.0
22,54.723,58.849,6.511,32.543,52.844,2.528,11.125,8.849,12.668,5.5,147.384,0.649,12.535,212.0,11.0,138.27,6.172,2.303,0.434,0.882,82.696,49.73,13.0,4.0,204.0,59.349,6.774,4522.907,94.0,70788.0,14.717,16.929,5.0,0.0,110.0,58.115,5.881,804.933,9.0,12598.0
23,2.813,0.896,6.137,6.252,0.253,5.057,1.517,2.276,2.354,1.521,82.672,0.904,2.49,1.0,29.0,66.038,1.517,1.547,0.646,0.936,22.636,12.206,12.0,8.0,54.0,0.736,6.229,63.638,19.0,996.0,19.591,10.732,15.0,8.0,54.0,1.044,6.055,55.076,15.0,862.0
24,26.786,8.112,7.96,21.556,3.793,5.31,7.585,5.563,7.008,4.866,148.451,0.724,8.267,15.0,23.0,156.571,5.563,1.44,0.694,0.861,93.348,40.864,113.0,13.0,193.0,8.372,8.15,2499.074,99.0,39113.0,9.401,9.033,6.0,0.0,61.0,7.6,7.472,251.677,7.0,3939.0
