,Area,X,Y,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,Mean-DAPI,StdDev-DAPI,Mode-DAPI,Min-DAPI,Max-DAPI,XM-DAPI,YM-DAPI,IntDen-DAPI,Median-DAPI,RawIntDen-DAPI,Mean-F-Actin,StdDev-F-Actin,Mode-F-Actin,Min-F-Actin,Max-F-Actin,XM-F-Actin,YM-F-Actin,IntDen-F-Actin,Median-F-Actin,RawIntDen-F-Actin
0,16.685,3.407,1.532,17.525,0.253,0.253,6.574,2.781,7.331,2.898,2.962,0.683,7.138,1.0,12.0,22.932,2.781,2.53,0.395,0.965,120.521,55.005,142.0,16.0,255.0,2.73,1.431,2009.84,126.0,31456.0,12.13,5.638,10.0,3.0,43.0,3.748,1.649,202.287,11.0,3166.0
1,3.9,9.067,0.997,7.708,7.585,0.253,2.781,1.517,2.999,1.655,178.335,0.825,3.055,30.0,6.0,24.444,1.517,1.812,0.552,0.961,24.393,8.971,15.0,10.0,48.0,9.025,0.868,95.074,23.0,1488.0,19.148,7.801,14.0,8.0,53.0,9.085,1.075,74.628,17.0,1168.0
2,28.64,16.351,1.949,23.926,11.125,0.253,9.102,4.045,9.488,3.843,170.692,0.629,9.678,44.0,3.0,160.145,4.045,2.469,0.405,0.95,136.859,56.423,133.0,18.0,255.0,16.2,1.985,3917.514,135.0,61313.0,12.786,6.568,10.0,3.0,48.0,16.202,2.114,365.983,11.0,5728.0
3,31.133,36.082,1.911,28.155,30.594,0.253,11.631,3.54,11.956,3.315,3.415,0.494,11.775,122.0,13.0,14.931,3.485,3.606,0.277,0.89,139.692,79.303,255.0,9.0,255.0,37.555,1.889,4346.688,140.0,68030.0,13.411,6.864,10.0,2.0,49.0,35.183,2.004,417.29,12.0,6531.0
4,12.083,48.665,1.379,15.773,45.764,0.253,6.321,2.528,6.802,2.262,8.89,0.61,6.808,181.0,11.0,21.801,2.383,3.008,0.332,0.915,103.09,59.753,10.0,6.0,235.0,48.065,1.411,1244.905,109.0,19484.0,18.762,7.955,15.0,4.0,48.0,48.584,1.424,226.567,17.0,3546.0
5,18.156,63.607,1.558,19.671,60.429,0.253,7.585,3.287,7.834,2.951,9.72,0.59,8.035,240.0,14.0,24.146,3.287,2.655,0.377,0.918,131.43,42.557,148.0,34.0,207.0,63.862,1.459,2384.896,144.0,37326.0,16.504,8.758,11.0,3.0,70.0,63.481,1.704,299.47,14.0,4687.0
6,11.06,71.118,1.432,15.033,68.773,0.253,5.563,3.287,5.045,2.791,15.472,0.615,5.704,272.0,6.0,12.804,3.287,1.808,0.553,0.878,126.624,74.815,255.0,10.0,255.0,71.548,1.177,1399.655,123.0,21906.0,17.029,11.506,12.0,5.0,100.0,70.848,1.801,188.231,14.0,2946.0
7,31.645,76.452,2.864,25.034,71.301,0.253,9.608,5.057,9.996,4.031,19.919,0.635,10.526,282.0,18.0,24.102,4.443,2.48,0.403,0.914,134.618,57.888,128.0,8.0,255.0,76.808,2.663,4257.62,141.0,66636.0,14.828,8.234,10.0,3.0,74.0,75.903,3.128,468.98,13.0,7340.0
8,10.229,107.954,0.85,19.252,103.665,0.253,8.849,1.517,9.238,1.41,0.677,0.347,8.882,410.0,1.0,175.101,1.517,6.553,0.153,0.899,103.487,58.582,13.0,11.0,232.0,108.597,0.854,1057.952,120.0,16558.0,15.375,6.399,13.0,2.0,33.0,107.504,0.884,157.178,15.0,2460.0
9,30.494,119.546,2.248,25.984,114.79,0.253,9.608,4.298,9.913,3.917,5.363,0.568,9.861,456.0,16.0,22.62,4.298,2.531,0.395,0.877,124.226,52.034,128.0,14.0,255.0,119.417,2.239,3786.085,122.0,59256.0,14.195,8.409,9.0,3.0,80.0,119.534,2.443,432.624,13.0,6771.0
10,7.224,127.015,1.23,11.309,125.157,0.253,4.045,2.276,4.383,2.098,13.611,0.71,4.642,495.0,10.0,29.358,2.276,2.089,0.479,0.93,47.947,59.441,12.0,8.0,255.0,127.743,0.775,346.176,17.0,5418.0,19.929,7.904,23.0,3.0,50.0,126.857,1.342,143.889,20.0,2252.0
11,44.878,25.419,3.09,26.49,20.986,0.506,9.102,6.068,9.581,5.964,1.296,0.804,9.678,83.0,3.0,160.145,6.068,1.607,0.622,0.961,141.338,66.555,255.0,11.0,255.0,25.237,2.97,6339.469,148.0,99219.0,13.85,7.983,10.0,2.0,62.0,25.483,3.286,621.238,12.0,9723.0
12,45.07,55.607,3.636,25.836,51.58,0.506,8.091,6.827,8.695,6.6,27.28,0.848,9.518,207.0,27.0,39.611,6.827,1.317,0.759,0.949,140.349,58.9,255.0,21.0,255.0,55.446,3.592,6322.026,135.0,98946.0,13.99,8.121,11.0,2.0,69.0,55.491,3.599,630.184,12.0,9863.0
13,20.969,84.879,2.019,20.953,81.162,0.506,8.344,3.54,8.561,3.119,12.023,0.6,8.795,321.0,14.0,18.435,3.518,2.745,0.364,0.923,164.22,59.655,255.0,33.0,255.0,84.972,1.885,3441.57,155.0,53864.0,13.848,5.643,14.0,1.0,48.0,84.898,2.121,290.205,13.0,4542.0
14,4.539,91.619,1.547,7.979,90.264,0.506,2.528,2.276,2.725,2.121,159.94,0.896,3.045,357.0,3.0,138.366,2.261,1.284,0.779,0.916,30.254,11.746,23.0,12.0,61.0,91.529,1.371,137.244,28.0,2148.0,26.394,11.533,17.0,12.0,57.0,91.617,1.351,119.737,23.0,1874.0
15,43.344,98.324,2.882,28.278,93.046,0.506,10.872,4.804,11.002,5.016,178.735,0.681,11.108,368.0,17.0,11.821,4.804,2.193,0.456,0.941,133.063,59.172,255.0,9.0,255.0,98.398,3.16,5764.298,123.0,90217.0,14.891,7.393,10.0,2.0,48.0,98.168,2.598,645.071,13.0,10096.0
16,29.024,40.229,4.412,29.325,33.881,0.759,11.125,6.068,10.884,3.395,19.985,0.424,11.927,134.0,20.0,21.125,4.651,3.206,0.312,0.673,128.216,69.995,255.0,13.0,255.0,40.895,4.143,3719.252,136.0,58210.0,16.293,9.388,14.0,3.0,86.0,40.227,4.376,472.622,14.0,7397.0
17,63.545,108.341,5.296,35.159,101.389,1.517,13.148,7.585,12.912,6.266,14.885,0.646,13.915,401.0,30.0,24.702,6.994,2.061,0.485,0.877,138.441,67.803,255.0,8.0,255.0,108.4,5.526,8792.412,145.0,137610.0,12.972,7.152,9.0,1.0,57.0,108.011,5.296,823.845,12.0,12894.0
18,3.26,67.898,3.334,6.4,67.003,2.276,1.77,2.023,2.221,1.869,68.138,1.0,2.528,265.0,17.0,53.13,1.77,1.188,0.841,0.962,20.549,4.58,17.0,12.0,37.0,67.854,3.257,66.961,20.0,1048.0,25.51,9.774,22.0,10.0,54.0,67.839,3.335,83.126,23.0,1301.0
19,31.901,11.379,5.096,23.615,6.574,2.528,9.102,5.815,8.951,4.537,155.622,0.719,9.382,26.0,13.0,165.964,4.955,1.973,0.507,0.918,150.655,65.615,255.0,6.0,255.0,11.754,5.421,4803.336,163.0,75177.0,13.91,9.509,11.0,1.0,75.0,10.918,4.557,443.486,11.0,6941.0
20,31.389,126.357,5.696,23.395,122.123,2.528,7.08,6.321,7.056,5.664,166.501,0.721,8.154,483.0,18.0,150.255,6.211,1.246,0.803,0.906,121.403,76.83,255.0,9.0,255.0,126.839,5.803,3808.639,123.0,59609.0,16.523,8.42,11.0,3.0,55.0,126.097,5.519,518.37,14.0,8113.0
21,30.302,88.011,5.378,23.247,83.691,2.781,8.597,4.804,9.226,4.182,14.096,0.705,9.396,331.0,30.0,23.806,4.517,2.206,0.453,0.935,141.962,57.431,255.0,14.0,255.0,87.674,5.628,4299.407,131.0,67290.0,13.382,5.998,10.0,2.0,46.0,87.922,5.293,405.278,13.0,6343.0
22,42.577,47.357,6.473,25.663,42.983,3.034,8.597,6.827,9.01,6.017,22.014,0.812,9.611,170.0,35.0,35.362,6.373,1.497,0.668,0.934,155.682,57.756,255.0,10.0,255.0,47.434,6.503,6624.754,159.0,103684.0,13.273,8.128,10.0,3.0,63.0,47.033,6.319,564.82,11.0,8840.0
23,22.247,61.642,5.959,23.431,57.142,3.287,9.102,5.057,9.887,2.865,27.292,0.509,10.413,226.0,33.0,29.055,3.872,3.451,0.29,0.811,41.819,33.218,12.0,7.0,120.0,62.22,5.256,929.845,24.0,14553.0,21.819,8.563,14.0,6.0,55.0,61.436,5.967,485.145,21.0,7593.0
24,8.247,2.292,4.658,11.815,0.253,3.54,4.298,2.276,4.72,2.225,10.813,0.742,4.864,1.0,23.0,27.897,2.276,2.121,0.471,0.938,79.721,32.042,56.0,25.0,141.0,1.882,4.709,657.083,77.0,10284.0,15.527,6.137,15.0,6.0,38.0,2.415,4.556,127.979,15.0,2003.0
25,100.432,25.098,8.373,53.706,13.906,4.298,20.986,7.838,20.778,6.154,179.218,0.438,21.169,55.0,39.0,7.549,7.838,3.376,0.296,0.759,127.14,68.819,255.0,8.0,255.0,24.455,8.37,12761.935,128.0,199737.0,15.548,9.932,11.0,1.0,93.0,25.39,8.158,1560.667,13.0,24426.0
26,30.302,66.526,7.611,26.143,62.199,4.551,9.355,6.827,10.671,3.616,27.343,0.557,10.23,248.0,44.0,39.987,4.15,2.951,0.339,0.807,147.595,63.051,255.0,12.0,255.0,66.278,7.73,4470.003,140.0,69960.0,16.023,10.161,10.0,2.0,60.0,67.087,7.092,485.273,13.0,7595.0
27,44.622,78.131,7.555,28.217,72.313,4.551,10.619,5.563,10.839,5.242,5.982,0.704,10.766,286.0,25.0,170.538,5.55,2.068,0.484,0.923,130.675,65.677,255.0,9.0,255.0,78.372,7.168,5827.808,137.0,91211.0,15.107,8.896,13.0,2.0,119.0,78.17,7.462,673.759,13.0,10545.0
28,36.759,7.341,8.424,26.501,2.781,4.804,10.114,6.321,9.899,4.728,158.558,0.658,10.477,12.0,26.0,160.253,5.61,2.094,0.478,0.867,177.786,46.528,255.0,26.0,255.0,7.508,8.531,6531.661,176.0,102227.0,11.473,5.023,10.0,1.0,35.0,7.15,8.296,421.507,10.0,6597.0
29,53.7,118.163,8.065,32.778,111.503,4.804,13.401,6.321,11.91,5.741,176.729,0.628,13.46,441.0,32.0,174.611,6.087,2.075,0.482,0.885,101.051,59.182,18.0,10.0,255.0,118.313,8.246,5423.489,104.0,84883.0,13.696,7.674,10.0,2.0,78.0,117.966,7.867,735.097,12.0,11505.0
30,32.732,95.944,8.015,23.875,92.287,5.31,8.344,5.815,8.184,5.092,8.599,0.722,8.846,368.0,43.0,30.964,5.815,1.607,0.622,0.899,158.146,55.52,255.0,20.0,255.0,96.02,7.801,5173.536,150.0,80971.0,12.154,6.019,10.0,1.0,58.0,95.957,8.106,397.61,11.0,6223.0
31,3.516,1.193,7.551,7.054,0.253,6.574,2.023,2.023,2.402,1.864,49.78,0.888,2.861,1.0,34.0,45.0,2.023,1.289,0.776,0.932,21.291,6.244,19.0,12.0,45.0,1.183,7.46,74.82,20.0,1171.0,15.218,5.391,13.0,6.0,29.0,1.194,7.612,53.479,14.0,837.0
32,28.64,37.864,9.601,23.517,33.628,7.08,8.597,5.057,9.046,4.031,23.224,0.651,9.628,133.0,47.0,29.932,4.904,2.244,0.446,0.882,145.21,58.284,158.0,14.0,255.0,37.573,9.775,4156.541,153.0,65054.0,14.871,7.672,10.0,2.0,70.0,37.914,9.381,425.66,13.0,6662.0
33,47.371,50.769,11.525,30.669,45.511,7.838,11.125,7.838,12.059,5.002,28.777,0.633,12.451,180.0,57.0,29.168,5.993,2.411,0.415,0.859,107.729,59.254,255.0,11.0,255.0,50.627,11.523,5100.442,105.0,79827.0,14.919,8.156,10.0,1.0,70.0,50.998,11.377,706.345,13.0,11055.0
34,41.234,87.684,10.484,26.219,82.679,7.838,9.608,5.057,10.061,5.218,1.772,0.754,9.874,327.0,38.0,166.675,5.057,1.928,0.519,0.948,126.321,59.125,255.0,10.0,255.0,87.962,10.487,5205.867,133.0,81477.0,13.634,8.22,10.0,2.0,61.0,87.112,10.559,561.881,12.0,8794.0
35,30.174,68.996,10.938,26.168,63.21,8.344,10.367,5.057,10.074,3.814,16.719,0.554,10.954,250.0,53.0,18.853,4.209,2.641,0.379,0.87,162.82,62.36,255.0,9.0,255.0,69.394,10.756,4910.294,164.0,76851.0,12.583,5.841,10.0,3.0,40.0,68.593,10.993,379.465,11.0,5939.0
36,49.673,100.287,11.889,32.211,93.046,8.597,12.895,6.321,12.041,5.252,15.91,0.602,13.372,368.0,51.0,15.35,6.321,2.292,0.436,0.863,117.08,61.182,255.0,8.0,255.0,101.071,11.646,5812.473,125.0,90971.0,15.115,9.514,13.0,1.0,74.0,99.801,12.108,750.368,13.0,11744.0
37,45.837,57.294,13.06,30.904,51.327,9.102,11.125,7.585,11.888,4.909,29.636,0.603,12.139,203.0,64.0,35.676,6.074,2.422,0.413,0.872,160.04,63.074,255.0,15.0,255.0,57.587,12.905,7331.738,168.0,114749.0,15.068,8.982,10.0,2.0,61.0,57.034,12.8,690.307,13.0,10804.0
38,12.914,2.018,11.276,14.17,0.253,9.355,4.298,4.045,4.329,3.798,0.281,0.808,5.12,1.0,37.0,147.095,4.045,1.14,0.877,0.927,116.47,51.23,140.0,17.0,204.0,1.711,11.205,1503.227,130.0,23527.0,13.02,5.103,13.0,5.0,34.0,2.181,11.352,168.04,13.0,2630.0
39,66.87,111.168,13.024,38.341,103.918,9.355,15.423,6.827,14.204,5.994,3.123,0.572,15.824,411.0,60.0,12.926,6.827,2.37,0.422,0.862,115.765,98.544,255.0,5.0,255.0,110.067,13.405,7736.888,74.0,121090.0,14.587,7.548,9.0,0.0,50.0,111.462,12.759,974.89,13.0,15258.0
40,14.32,125.644,11.148,18.511,121.364,9.608,7.332,2.781,7.477,2.439,8.113,0.525,7.677,480.0,49.0,17.241,2.781,3.066,0.326,0.865,16.616,4.634,14.0,6.0,33.0,125.426,11.079,237.812,16.0,3722.0,18.344,6.825,14.0,6.0,43.0,125.575,11.037,262.539,18.0,4109.0
